; Number of ROIs: 1,,,,,,,,,,,,,,,,,,,
; File Dimension: 29252 x 18552,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,
; ROI name: MixVeg2021_testing_data,,,,,,,,,,,,,,,,,,,
; ROI rgb value: {0,255, 0},,,,,,,,,,,,,,,,,
; ROI npts: 797,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,
 B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20
761,477,3819,0.777933,773,480,3536,0.760956,740,526,3513,0.73954,837,699,3281,0.648744,902,805,2654,0.534548
758,469,3890,0.784813,773,480,3536,0.760956,731,487,3587,0.760923,849,693,3368,0.658705,909,784,2706,0.550716
756,462,3961,0.791092,773,480,3536,0.760956,730,455,3669,0.77934,859,688,3453,0.667713,911,761,2768,0.568716
754,459,3987,0.793522,804,468,3776,0.779453,743,440,3765,0.790725,856,684,3528,0.675214,901,734,2849,0.590287
752,455,4013,0.796329,804,468,3776,0.779453,757,425,3861,0.80168,861,690,3598,0.678172,892,707,2931,0.611325
750,452,4039,0.798708,804,468,3776,0.779453,770,410,3957,0.812228,866,696,3634,0.678522,883,680,3013,0.631736
759,468,4057,0.793149,797,458,3672,0.778208,756,434,3755,0.792791,873,704,3612,0.673772,886,705,2925,0.61157
764,478,4063,0.789474,797,458,3672,0.778208,750,447,3655,0.782058,873,730,3549,0.658799,888,718,2882,0.601111
774,502,4039,0.778903,783,467,3480,0.763365,753,463,3587,0.771358,869,746,3438,0.643403,908,761,2803,0.572952
791,557,3956,0.753158,783,467,3480,0.763365,762,481,3535,0.760458,883,768,3332,0.625366,937,820,2705,0.534752
769,491,3705,0.765968,771,506,3566,0.751473,750,588,3383,0.703853,826,717,3250,0.638518,890,837,2568,0.50837
775,499,3677,0.761015,771,506,3566,0.751473,740,576,3363,0.70754,825,716,3314,0.644665,890,834,2571,0.510132
781,506,3650,0.756497,771,506,3566,0.751473,730,563,3344,0.711799,819,715,3357,0.648821,889,831,2573,0.511751
786,508,3625,0.754174,738,466,3892,0.78614,721,551,3325,0.715686,810,697,3366,0.656904,889,828,2576,0.513514
788,500,3609,0.756632,738,466,3892,0.78614,708,527,3335,0.727084,800,660,3357,0.671397,890,835,2565,0.508824
790,492,3592,0.75906,738,466,3892,0.78614,695,504,3345,0.738114,793,650,3336,0.673859,890,842,2554,0.504122
792,485,3576,0.761143,724,454,3789,0.786,682,481,3355,0.749218,793,666,3287,0.663041,891,850,2543,0.498968
777,487,3554,0.758971,724,454,3789,0.786,679,432,3568,0.784,790,668,3201,0.654691,843,774,2610,0.542553
769,488,3544,0.757937,724,454,3789,0.786,679,408,3694,0.801073,789,671,3251,0.657828,814,727,2653,0.569822
758,481,3501,0.758413,738,460,3640,0.77561,665,389,3752,0.812123,783,675,3323,0.662331,782,677,2674,0.595941
753,458,4051,0.796851,797,458,3672,0.778208,763,422,3856,0.802712,869,693,3631,0.679463,884,692,2969,0.621961
784,486,3565,0.760059,724,454,3789,0.786,678,457,3442,0.765581,791,674,3227,0.654448,872,821,2567,0.515348
758,451,4010,0.797803,804,468,3776,0.779453,753,420,3883,0.804787,865,685,3673,0.685636,885,698,3040,0.626538
760,457,3985,0.794237,804,468,3776,0.779453,740,429,3785,0.796393,851,681,3571,0.67968,896,727,2930,0.602406
762,463,3960,0.79064,773,480,3536,0.760956,727,439,3687,0.787203,852,685,3436,0.667556,906,757,2820,0.57674
764,473,3875,0.782429,773,480,3536,0.760956,725,467,3610,0.77091,849,695,3340,0.655514,906,783,2742,0.555745
766,482,3790,0.774345,773,480,3536,0.760956,729,505,3543,0.750494,844,713,3261,0.641168,900,808,2680,0.536697
768,492,3705,0.765547,773,480,3536,0.760956,733,543,3477,0.729851,840,732,3219,0.629461,894,832,2618,0.517681
756,482,3468,0.755949,738,460,3640,0.77561,678,395,3721,0.808066,791,683,3338,0.660284,794,692,2661,0.587235
763,485,3515,0.7575,724,454,3789,0.786,688,410,3671,0.799069,792,679,3257,0.65498,824,738,2635,0.562407
770,481,3542,0.760875,724,454,3789,0.786,687,428,3564,0.785571,789,668,3211,0.655581,852,779,2597,0.538507
776,477,3570,0.76427,724,454,3789,0.786,686,446,3457,0.771458,787,669,3238,0.657538,880,820,2560,0.514793
783,473,3597,0.767568,724,454,3789,0.786,689,465,3390,0.758755,792,664,3299,0.6649,897,844,2540,0.501182
782,487,3600,0.761683,738,466,3892,0.78614,696,485,3402,0.75045,797,650,3352,0.675162,893,835,2554,0.507229
782,502,3604,0.75548,738,466,3892,0.78614,704,504,3414,0.742726,804,665,3381,0.67128,889,827,2569,0.512956
781,516,3607,0.749697,738,466,3892,0.78614,712,524,3427,0.734751,815,703,3392,0.656654,884,817,2583,0.519412
779,516,3622,0.750604,771,506,3566,0.751473,719,538,3429,0.728762,826,712,3373,0.651408,886,827,2581,0.514671
775,508,3642,0.755181,771,506,3566,0.751473,726,551,3430,0.723185,835,718,3307,0.64323,888,836,2579,0.510395
771,501,3663,0.759366,771,506,3566,0.751473,733,564,3432,0.717718,840,735,3236,0.629816,889,846,2578,0.505841
797,519,3921,0.766216,783,467,3480,0.763365,752,478,3525,0.761179,871,760,3335,0.628816,910,793,2746,0.551851
786,477,3999,0.786863,783,467,3480,0.763365,747,459,3571,0.772208,859,746,3481,0.647031,891,742,2866,0.588692
777,459,4029,0.795455,797,458,3672,0.778208,746,443,3640,0.783003,862,724,3625,0.66705,878,704,2967,0.616453
769,453,4034,0.798083,797,458,3672,0.778208,753,432,3754,0.793598,862,695,3699,0.68366,876,692,3028,0.627957
761,447,4040,0.800758,797,458,3672,0.778208,759,421,3867,0.803638,861,682,3717,0.68993,875,680,3089,0.639162
756,445,4035,0.801339,804,468,3776,0.779453,766,410,3981,0.813254,867,685,3718,0.688848,874,669,3150,0.649647
776,503,3599,0.754754,738,466,3892,0.78614,700,482,3494,0.757545,809,669,3362,0.668072,887,813,2580,0.520778
777,524,3589,0.745198,738,466,3892,0.78614,703,498,3529,0.752669,817,694,3385,0.659721,880,801,2598,0.528685
776,525,3595,0.745146,771,506,3566,0.751473,707,512,3513,0.74559,828,698,3405,0.659761,884,816,2593,0.521267
775,518,3607,0.748848,771,506,3566,0.751473,712,526,3497,0.738504,839,708,3357,0.651661,888,831,2588,0.513893
775,482,3609,0.764361,738,466,3892,0.78614,698,466,3459,0.762548,802,658,3355,0.672066,894,825,2562,0.512843
774,510,3620,0.753027,771,506,3566,0.751473,716,540,3481,0.73141,846,736,3276,0.633101,891,846,2583,0.506562
774,461,3618,0.773964,724,454,3789,0.786,695,449,3424,0.768138,797,664,3330,0.667501,901,837,2544,0.50488
769,468,3574,0.768431,724,454,3789,0.786,694,436,3471,0.776811,791,663,3287,0.664304,886,819,2557,0.51481
763,475,3530,0.762797,724,454,3789,0.786,696,424,3560,0.787149,791,670,3261,0.65912,862,786,2587,0.533946
757,482,3486,0.757056,724,454,3789,0.786,697,411,3648,0.797487,795,682,3279,0.655643,837,753,2617,0.553116
753,483,3435,0.753446,738,460,3640,0.77561,690,400,3691,0.804449,801,677,3325,0.661669,811,713,2642,0.574963
772,500,3662,0.759731,773,480,3536,0.760956,718,520,3515,0.742255,845,745,3237,0.625816,895,833,2628,0.518636
771,488,3761,0.770299,773,480,3536,0.760956,719,484,3573,0.7614,841,729,3260,0.634495,898,806,2698,0.539954
769,476,3860,0.780443,773,480,3536,0.760956,720,448,3632,0.780392,838,702,3330,0.651786,901,779,2768,0.560756
767,464,3959,0.790188,773,480,3536,0.760956,724,423,3704,0.795008,841,685,3441,0.667959,900,750,2858,0.584257
798,452,3960,0.795104,783,467,3480,0.763365,741,455,3555,0.773067,850,743,3484,0.64845,882,728,2912,0.6
790,441,3995,0.801172,797,458,3672,0.778208,743,439,3625,0.783957,856,717,3639,0.670799,873,692,3029,0.628057
779,439,4012,0.802741,797,458,3672,0.778208,749,430,3752,0.794357,857,692,3733,0.687232,871,679,3104,0.641026
769,437,4029,0.804299,797,458,3672,0.778208,755,420,3879,0.804606,854,681,3777,0.694482,870,666,3180,0.653666
763,439,4032,0.803623,804,468,3776,0.779453,762,411,4006,0.813901,865,680,3783,0.695272,869,653,3256,0.665899
764,447,4008,0.799327,804,468,3776,0.779453,749,415,3905,0.80787,869,677,3720,0.692063,879,686,3123,0.6398
766,455,3984,0.794999,804,468,3776,0.779453,737,419,3805,0.80161,849,674,3595,0.684235,889,718,2991,0.612834
776,509,3619,0.753391,756,473,3354,0.752809,703,497,3553,0.754568,833,732,3228,0.630303,900,819,2626,0.524528
775,494,3732,0.766209,756,473,3354,0.752809,709,463,3604,0.772314,822,725,3254,0.635587,896,795,2699,0.544934
774,479,3845,0.778446,756,473,3354,0.752809,714,428,3654,0.790299,815,705,3326,0.650211,892,770,2773,0.56534
774,465,3959,0.789783,756,473,3354,0.752809,722,406,3722,0.803295,824,684,3445,0.668685,888,741,2869,0.589474
772,454,3982,0.795311,779,465,3650,0.773998,734,408,3825,0.807229,850,669,3586,0.685546,882,704,3012,0.621098
770,443,4005,0.800809,779,465,3650,0.773998,745,410,3928,0.810973,867,672,3728,0.694545,875,667,3155,0.650968
769,432,4029,0.806321,779,465,3650,0.773998,758,412,4031,0.81454,858,682,3803,0.695875,869,629,3298,0.679654
777,427,4018,0.807874,782,491,3691,0.765184,751,419,3890,0.805523,850,685,3742,0.690535,873,648,3213,0.664336
790,425,3990,0.807474,782,491,3691,0.765184,745,427,3750,0.795547,861,688,3609,0.679777,877,667,3128,0.648485
810,427,3920,0.803543,755,512,3544,0.747535,735,451,3539,0.773935,845,736,3413,0.645216,891,726,2921,0.601865
802,422,3961,0.807438,782,491,3691,0.765184,740,435,3610,0.78492,860,707,3512,0.66485,880,686,3043,0.632073
752,487,3349,0.74609,740,477,3562,0.763803,691,398,3628,0.802285,805,663,3347,0.669327,811,699,2630,0.580054
751,479,3458,0.756667,735,414,3730,0.800193,705,413,3625,0.795443,793,671,3328,0.664416,857,777,2598,0.539556
750,484,3402,0.750901,740,477,3562,0.763803,703,406,3661,0.800344,805,660,3327,0.668924,837,747,2614,0.555489
756,469,3518,0.764735,735,414,3730,0.800193,704,419,3556,0.789182,789,671,3340,0.66542,873,797,2581,0.528123
761,459,3579,0.77266,735,414,3730,0.800193,702,425,3486,0.782664,795,662,3372,0.67179,890,817,2564,0.516711
766,450,3640,0.779951,735,414,3730,0.800193,701,434,3459,0.777036,802,660,3389,0.673994,898,825,2561,0.512699
768,477,3617,0.766976,756,449,3798,0.788557,699,446,3516,0.774861,807,658,3359,0.672392,891,807,2583,0.523894
770,504,3594,0.754026,756,449,3798,0.788557,697,459,3574,0.772378,811,659,3307,0.667675,884,789,2606,0.535199
773,531,3571,0.741102,756,449,3798,0.788557,695,472,3632,0.76998,815,673,3305,0.661639,877,772,2628,0.545882
774,535,3567,0.739152,791,544,3430,0.72622,696,486,3598,0.761998,822,688,3340,0.658391,885,791,2613,0.535253
775,527,3573,0.742927,791,544,3430,0.72622,698,501,3564,0.753506,832,702,3319,0.650833,892,810,2597,0.524508
776,519,3578,0.746644,791,544,3430,0.72622,699,516,3531,0.744996,838,722,3257,0.637095,900,829,2582,0.513926
771,473,3585,0.76688,756,449,3798,0.788557,699,447,3440,0.770003,811,660,3353,0.671069,889,789,2605,0.535062
769,442,3622,0.78248,735,414,3730,0.800193,697,439,3379,0.770037,810,663,3381,0.672107,896,813,2578,0.520495
767,454,3568,0.774242,735,414,3730,0.800193,701,434,3394,0.77325,799,669,3352,0.667247,893,816,2571,0.518158
764,466,3513,0.76577,735,414,3730,0.800193,708,431,3449,0.777835,786,674,3316,0.662155,885,809,2575,0.521868
762,478,3459,0.757176,735,414,3730,0.800193,715,428,3504,0.782299,784,664,3308,0.66566,876,801,2579,0.526035
760,486,3391,0.749291,740,477,3562,0.763803,715,422,3533,0.786599,794,649,3314,0.67247,863,781,2586,0.536086
759,492,3317,0.741664,740,477,3562,0.763803,702,411,3512,0.790466,802,654,3323,0.671109,838,736,2599,0.558621
773,503,3547,0.751605,756,449,3798,0.788557,702,454,3502,0.770475,810,656,3282,0.666836,881,766,2631,0.549014
775,534,3509,0.73584,756,449,3798,0.788557,704,462,3564,0.770492,811,669,3244,0.658063,874,743,2658,0.56307
773,537,3502,0.734093,791,544,3430,0.72622,699,475,3522,0.762322,814,692,3237,0.647748,885,766,2632,0.549147
770,525,3508,0.739648,791,544,3430,0.72622,694,488,3479,0.75397,820,707,3199,0.637993,897,790,2607,0.534884
800,417,4047,0.813172,782,491,3691,0.765184,707,430,3591,0.786123,870,700,3344,0.653808,888,680,3057,0.636072
787,417,4056,0.813548,782,491,3691,0.765184,714,422,3692,0.794847,868,684,3425,0.667072,882,655,3151,0.655807
773,418,4066,0.813559,782,491,3691,0.765184,720,414,3793,0.803185,850,684,3587,0.6797,876,630,3245,0.674839
763,423,4055,0.811076,779,465,3650,0.773998,727,406,3894,0.811163,847,684,3694,0.687529,870,606,3339,0.692776
760,435,4003,0.803966,779,465,3650,0.773998,715,402,3795,0.808435,854,672,3665,0.690108,872,648,3186,0.661972
757,448,3952,0.796364,779,465,3650,0.773998,703,397,3696,0.80601,847,667,3541,0.682985,874,690,3033,0.629331
753,461,3901,0.788629,756,473,3354,0.752809,692,393,3597,0.803008,822,685,3436,0.667556,876,732,2880,0.594684
757,475,3787,0.7771,756,473,3354,0.752809,688,414,3536,0.79038,808,707,3310,0.647996,884,761,2778,0.569935
761,488,3672,0.765385,756,473,3354,0.752809,688,449,3493,0.772197,812,719,3213,0.634283,894,784,2701,0.550072
777,536,3448,0.730924,756,449,3798,0.788557,714,452,3497,0.771081,808,682,3224,0.650794,871,714,2689,0.58037
775,503,3500,0.748688,756,449,3798,0.788557,707,450,3431,0.768101,807,675,3263,0.657186,878,743,2657,0.562941
772,435,3605,0.784653,735,414,3730,0.800193,693,444,3298,0.762694,815,684,3278,0.65472,894,801,2595,0.528269
798,411,4133,0.819102,782,491,3691,0.765184,675,425,3571,0.787287,868,711,3264,0.642264,896,674,3072,0.640149
773,449,3557,0.775836,735,414,3730,0.800193,699,443,3303,0.763481,805,685,3252,0.652019,896,814,2578,0.520047
773,463,3508,0.766809,735,414,3730,0.800193,711,443,3342,0.765918,786,676,3254,0.65598,896,820,2569,0.516081
773,477,3460,0.757684,735,414,3730,0.800193,724,442,3382,0.768828,777,660,3269,0.664037,896,826,2560,0.512109
770,488,3381,0.747738,740,477,3562,0.763803,727,437,3405,0.772514,780,649,3286,0.67014,888,815,2557,0.516607
765,497,3285,0.737176,740,477,3562,0.763803,713,423,3396,0.778476,790,653,3311,0.670535,866,773,2569,0.537403
733,458,3844,0.787076,756,473,3354,0.752809,662,380,3472,0.8027,830,679,3398,0.666912,864,723,2891,0.599889
741,443,3923,0.797068,779,465,3650,0.773998,673,387,3567,0.804249,826,671,3449,0.674272,866,676,3055,0.637631
749,428,4002,0.806772,779,465,3650,0.773998,685,394,3662,0.80572,829,674,3560,0.681625,868,629,3218,0.672992
757,413,4080,0.816158,779,465,3650,0.773998,696,401,3757,0.807119,832,685,3535,0.675355,871,582,3382,0.706357
770,409,4113,0.819107,782,491,3691,0.765184,689,409,3695,0.800682,846,685,3422,0.666423,879,612,3278,0.685347
784,410,4123,0.819104,782,491,3691,0.765184,682,417,3633,0.794074,865,690,3315,0.655431,887,643,3175,0.663174
774,469,3552,0.766725,756,449,3798,0.788557,700,447,3365,0.765477,811,680,3290,0.657431,886,772,2626,0.545615
739,421,4000,0.809545,643,426,3238,0.767467,655,386,3529,0.80281,789,671,3314,0.663237,835,598,3000,0.667593
752,404,4106,0.820843,643,426,3238,0.767467,666,395,3620,0.803238,797,676,3407,0.668871,841,557,3141,0.698756
766,400,4161,0.8246,673,465,3577,0.769916,658,404,3597,0.79805,810,688,3379,0.661667,851,593,3069,0.676133
781,403,4190,0.824516,673,465,3577,0.769916,650,412,3574,0.793276,829,692,3260,0.649798,860,630,2997,0.652605
776,465,3520,0.766625,716,473,3550,0.764852,701,447,3289,0.760707,810,695,3194,0.642582,875,776,2568,0.535885
775,428,3587,0.786799,736,414,3566,0.79196,689,449,3218,0.755113,805,693,3213,0.645161,884,805,2535,0.517964
778,444,3545,0.777388,736,414,3566,0.79196,697,452,3211,0.753208,789,677,3260,0.656083,889,819,2523,0.509874
781,460,3503,0.767853,736,414,3566,0.79196,715,455,3236,0.753454,776,659,3286,0.665906,893,827,2521,0.505974
784,476,3461,0.758192,736,414,3566,0.79196,732,457,3261,0.754169,770,654,3299,0.669112,896,834,2519,0.502535
780,490,3370,0.746114,746,455,3486,0.769094,739,453,3278,0.75717,775,659,3321,0.668844,890,825,2520,0.506726
772,503,3254,0.732233,746,455,3486,0.769094,723,436,3279,0.765276,787,668,3328,0.665666,865,782,2527,0.52735
763,516,3132,0.717105,746,455,3486,0.769094,698,422,3260,0.770777,779,669,3282,0.661352,838,747,2487,0.538033
771,502,3240,0.731694,746,455,3486,0.769094,711,437,3250,0.762951,775,664,3307,0.665575,865,791,2485,0.517094
779,488,3348,0.745568,746,455,3486,0.769094,725,453,3240,0.754671,769,661,3324,0.668256,892,835,2483,0.496685
783,473,3429,0.75756,736,414,3566,0.79196,716,454,3220,0.752858,771,658,3318,0.669014,897,843,2479,0.492474
778,457,3457,0.766479,736,414,3566,0.79196,696,449,3195,0.753568,779,658,3287,0.666413,890,834,2474,0.495768
773,440,3485,0.775796,736,414,3566,0.79196,676,443,3170,0.754774,786,666,3245,0.659422,883,825,2468,0.498937
765,414,4137,0.818062,673,465,3577,0.769916,611,406,3476,0.790829,802,701,3163,0.637164,833,616,2820,0.641444
760,513,3150,0.719902,746,455,3486,0.769094,678,421,3281,0.772555,768,658,3233,0.661784,834,756,2440,0.526909
766,499,3235,0.732726,746,455,3486,0.769094,688,433,3265,0.765819,773,658,3240,0.662391,864,800,2443,0.50663
772,484,3320,0.745531,746,455,3486,0.769094,698,445,3248,0.759004,775,657,3281,0.666328,894,844,2446,0.48693
774,470,3380,0.755844,736,414,3566,0.79196,687,443,3220,0.758122,784,654,3299,0.669112,897,852,2439,0.482224
742,488,3644,0.763795,767,433,3496,0.779588,561,337,3671,0.831836,691,583,3512,0.715263,812,856,2400,0.474201
718,479,3560,0.762813,767,433,3496,0.779588,567,322,3573,0.83466,680,572,3503,0.719264,808,875,2317,0.451754
709,478,3482,0.758586,767,433,3496,0.779588,568,319,3500,0.832941,687,570,3499,0.719833,785,843,2299,0.463399
728,479,3637,0.76725,767,433,3496,0.779588,558,328,3639,0.834636,683,578,3488,0.715691,821,883,2339,0.451893
721,468,3717,0.776344,767,433,3496,0.779588,551,326,3665,0.836632,689,580,3499,0.715617,840,901,2323,0.441067
713,470,3629,0.770676,767,433,3496,0.779588,555,319,3607,0.837494,685,579,3495,0.715758,830,902,2292,0.435191
705,472,3542,0.764823,767,433,3496,0.779588,558,312,3548,0.838342,679,575,3516,0.718895,821,904,2262,0.428932
696,474,3454,0.758656,767,433,3496,0.779588,556,307,3478,0.837781,678,570,3526,0.72168,797,873,2238,0.438766
660,468,3326,0.753295,645,437,3160,0.75702,542,308,3386,0.833243,674,574,3456,0.715136,745,781,2226,0.480545
706,457,3720,0.781183,729,421,3454,0.78271,554,319,3627,0.838317,688,589,3478,0.710352,851,907,2305,0.435243
698,461,3622,0.774186,729,421,3454,0.78271,552,310,3575,0.840412,689,585,3499,0.713516,840,906,2273,0.430009
684,470,3426,0.758727,729,421,3454,0.78271,544,295,3456,0.842709,692,579,3542,0.719,805,873,2224,0.436229
635,463,3296,0.753658,697,465,3229,0.74824,532,295,3362,0.838666,687,566,3544,0.724574,752,778,2233,0.483228
691,465,3524,0.766859,729,421,3454,0.78271,549,301,3522,0.842532,694,587,3519,0.714077,829,905,2242,0.424849
691,454,3638,0.778104,729,421,3454,0.78271,567,310,3602,0.841513,686,594,3515,0.710879,850,910,2254,0.424779
695,450,3732,0.784792,729,421,3454,0.78271,568,318,3650,0.839718,691,598,3470,0.705998,861,913,2287,0.429375
687,458,3544,0.771114,729,421,3454,0.78271,566,302,3554,0.843361,692,594,3554,0.713597,838,906,2221,0.420531
683,462,3450,0.763804,729,421,3454,0.78271,562,300,3493,0.841814,697,583,3570,0.719239,813,872,2210,0.434134
646,460,3337,0.757703,697,465,3229,0.74824,552,309,3407,0.833692,694,564,3545,0.725481,759,776,2241,0.485582
684,443,3744,0.788393,729,421,3454,0.78271,583,317,3672,0.841063,695,611,3473,0.700784,872,919,2269,0.423463
684,447,3654,0.782004,729,421,3454,0.78271,583,310,3629,0.8426,687,603,3527,0.70799,860,914,2235,0.419498
683,451,3564,0.775342,729,421,3454,0.78271,584,303,3586,0.844176,692,599,3540,0.710558,847,907,2201,0.416345
683,454,3474,0.768839,729,421,3454,0.78271,581,305,3531,0.84098,695,591,3530,0.713176,820,871,2196,0.432018
657,458,3378,0.76121,697,465,3229,0.74824,572,323,3451,0.828829,687,575,3492,0.717236,766,774,2248,0.487756
680,438,3756,0.79113,711,448,3707,0.784356,581,323,3706,0.839662,717,620,3382,0.690155,873,908,2332,0.439506
683,447,3498,0.773384,693,375,3694,0.81568,600,310,3568,0.840124,698,598,3443,0.704034,834,883,2210,0.429033
674,436,3755,0.791935,693,375,3694,0.81568,597,315,3695,0.842893,707,628,3443,0.691476,871,913,2284,0.42884
677,440,3670,0.785888,693,375,3694,0.81568,599,310,3656,0.843671,703,612,3498,0.70219,864,915,2249,0.421618
680,443,3584,0.779985,693,375,3694,0.81568,601,305,3618,0.844507,705,603,3482,0.704774,856,916,2213,0.414509
670,430,3783,0.79587,693,388,3768,0.813282,594,322,3724,0.84083,724,643,3338,0.676966,870,898,2344,0.446021
667,425,3790,0.798339,693,375,3694,0.81568,588,307,3714,0.847302,724,648,3411,0.68071,870,907,2298,0.434009
671,430,3707,0.79212,693,375,3694,0.81568,594,307,3684,0.846154,717,621,3491,0.697957,868,916,2262,0.423537
676,436,3623,0.785169,693,375,3694,0.81568,599,308,3655,0.844562,713,603,3489,0.705279,865,924,2226,0.413333
680,441,3540,0.778448,693,375,3694,0.81568,602,319,3606,0.837452,703,595,3433,0.704568,847,895,2225,0.426282
672,428,3672,0.79122,693,375,3694,0.81568,588,312,3694,0.844234,713,610,3550,0.706731,874,933,2238,0.411542
678,437,3591,0.783019,693,375,3694,0.81568,595,330,3644,0.83392,713,597,3504,0.708852,860,907,2240,0.423578
667,419,3754,0.799185,693,375,3694,0.81568,578,303,3713,0.849104,720,635,3507,0.693385,872,917,2275,0.425439
674,432,3641,0.787871,693,375,3694,0.81568,589,341,3682,0.830475,729,619,3523,0.701111,858,884,2278,0.44086
766,407,4226,0.824304,818,494,3292,0.739039,669,451,3263,0.757135,787,647,3294,0.671657,777,675,2506,0.575605
774,406,4255,0.825788,818,494,3292,0.739039,664,440,3276,0.763186,777,658,3261,0.6642,770,661,2500,0.581778
782,418,4274,0.821824,818,494,3292,0.739039,670,449,3270,0.758537,783,652,3278,0.668193,773,665,2519,0.582286
765,394,4236,0.829806,818,494,3292,0.739039,658,431,3282,0.767843,789,674,3282,0.659252,767,657,2480,0.581128
754,395,4226,0.829041,756,471,3339,0.752756,649,421,3306,0.774081,777,654,3268,0.666497,786,672,2470,0.572247
764,389,4250,0.832291,756,471,3339,0.752756,648,415,3310,0.777181,786,669,3278,0.661008,775,662,2466,0.576726
773,390,4270,0.832618,797,519,3294,0.727773,652,420,3302,0.774315,785,672,3233,0.655826,772,661,2474,0.578309
781,405,4285,0.827292,797,519,3294,0.727773,658,430,3289,0.768755,773,663,3241,0.660348,774,663,2488,0.579181
789,420,4300,0.822034,797,519,3294,0.727773,664,440,3275,0.763122,790,657,3312,0.668934,776,666,2502,0.579545
797,435,4315,0.816842,797,519,3294,0.727773,673,448,3269,0.758945,807,664,3295,0.664562,780,670,2518,0.579674
763,401,4323,0.830229,756,471,3339,0.752756,647,408,3332,0.781818,788,645,3275,0.670918,787,666,2467,0.574848
772,397,4335,0.832206,756,471,3339,0.752756,648,407,3328,0.782062,787,652,3286,0.668867,779,664,2463,0.575312
780,397,4337,0.832277,797,519,3294,0.727773,652,414,3316,0.778016,781,656,3253,0.664364,777,664,2467,0.575854
788,407,4317,0.827688,797,519,3294,0.727773,658,426,3300,0.771337,779,656,3264,0.665306,778,665,2476,0.576568
795,417,4296,0.823043,797,519,3294,0.727773,664,437,3284,0.765117,798,655,3334,0.671597,779,666,2484,0.577143
803,428,4276,0.818027,797,519,3294,0.727773,672,446,3275,0.760279,808,660,3321,0.668425,780,667,2500,0.578781
753,406,4310,0.82782,756,471,3339,0.752756,647,409,3335,0.781517,791,647,3258,0.66863,796,668,2472,0.574522
759,414,4390,0.827644,694,456,3352,0.760504,641,388,3380,0.794055,788,655,3288,0.667766,799,649,2474,0.584374
764,411,4418,0.829778,756,471,3339,0.752756,644,392,3369,0.791545,788,655,3288,0.667766,793,655,2469,0.580666
772,407,4420,0.831365,756,471,3339,0.752756,646,395,3357,0.789446,789,642,3284,0.67295,788,661,2465,0.577095
780,404,4421,0.832539,756,471,3339,0.752756,649,399,3346,0.786916,788,635,3273,0.675026,783,666,2461,0.574033
788,404,4404,0.831947,797,519,3294,0.727773,653,409,3330,0.781225,786,641,3279,0.672959,782,668,2461,0.573027
795,409,4348,0.828043,797,519,3294,0.727773,659,422,3312,0.773969,784,647,3277,0.670234,782,668,2464,0.573435
802,415,4293,0.823704,797,519,3294,0.727773,665,434,3293,0.767105,789,649,3293,0.670726,782,667,2467,0.574346
809,421,4237,0.819236,797,519,3294,0.727773,672,443,3281,0.762084,802,646,3325,0.674641,781,663,2481,0.578244
794,425,4178,0.815338,824,556,3167,0.701316,682,445,3281,0.761138,809,646,3298,0.672414,778,651,2518,0.589145
767,406,4370,0.829983,736,436,3592,0.783515,655,398,3455,0.793408,790,662,3211,0.658146,791,639,2564,0.600999
768,411,4439,0.830515,736,436,3592,0.783515,646,382,3438,0.8,791,662,3242,0.660861,791,639,2526,0.596209
769,416,4509,0.831066,736,436,3592,0.783515,637,366,3422,0.806758,789,661,3268,0.663528,791,638,2488,0.591811
774,416,4526,0.831647,748,451,3511,0.772337,641,374,3402,0.801907,789,650,3271,0.668452,788,645,2481,0.587332
781,413,4516,0.83242,748,451,3511,0.772337,645,383,3383,0.796601,783,632,3250,0.674395,785,651,2474,0.58336
788,411,4507,0.832859,748,451,3511,0.772337,649,391,3364,0.791744,787,632,3233,0.672962,783,658,2467,0.57888
795,410,4470,0.831967,785,486,3318,0.744479,654,403,3344,0.784895,795,647,3239,0.66701,782,660,2468,0.578005
802,411,4380,0.828428,785,486,3318,0.744479,659,417,3323,0.777005,794,655,3252,0.664704,781,659,2474,0.579317
808,413,4289,0.82433,785,486,3318,0.744479,665,432,3303,0.768675,797,650,3266,0.668029,781,659,2480,0.580121
814,414,4198,0.820468,785,486,3318,0.744479,671,441,3287,0.763412,804,639,3271,0.673146,780,655,2495,0.584127
797,415,4160,0.818579,814,509,3266,0.730331,679,441,3283,0.763158,812,638,3251,0.671895,778,644,2528,0.593947
779,417,4122,0.816259,814,509,3266,0.730331,687,442,3278,0.762366,818,663,3210,0.65763,775,633,2561,0.603632
769,395,4428,0.836202,716,440,3542,0.779006,660,387,3513,0.801538,782,663,3215,0.658071,769,630,2580,0.607477
775,401,4486,0.835891,736,436,3592,0.783515,654,377,3491,0.805067,778,658,3226,0.661174,773,629,2554,0.604775
780,406,4545,0.835993,736,436,3592,0.783515,647,367,3469,0.808655,786,668,3250,0.65901,778,628,2528,0.602028
785,412,4604,0.835726,736,436,3592,0.783515,641,356,3447,0.812779,789,668,3264,0.660224,783,627,2502,0.599233
789,413,4605,0.835393,748,451,3511,0.772337,644,365,3425,0.807388,789,648,3239,0.666581,783,635,2492,0.59386
